"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        6221,      -11.10595329,      -9.614488434,      -10.06857097,      -10.58065569,       -12.5839631,      -5.057888788,      0.1367672144,     -0.4543455342,                 0,                 0,                 0,     -0.1140222491,      0.2249681539,     -0.4177612537,                 0,      -3.322035448,      0.7938656925
          0,           0,        6222,      -11.10628663,      -9.614857118,      -10.06892928,      -10.58101819,      -12.58434261,      -5.057947032,       0.136767436,     -0.4543581829,                 0,                 0,                 0,      -0.114023478,      0.2249709036,     -0.4177736019,                 0,      -3.322122548,      0.7938656925
          0,           0,        6223,      -11.10661999,      -9.615225826,      -10.06928768,       -10.5813808,      -12.58472223,      -5.058005313,      0.1367676573,     -0.4543708212,                 0,                 0,                 0,      -0.114024706,      0.2249736509,     -0.4177859399,                 0,      -3.322209578,      0.7938656925
          0,           0,        6224,      -11.10695337,       -9.61559456,      -10.06964615,      -10.58174351,      -12.58510196,      -5.058063634,      0.1367678785,      -0.454383449,                 0,                 0,                 0,     -0.1140259331,      0.2249763959,     -0.4177982678,                 0,      -3.322296537,      0.7938656925
          0,           0,        6225,      -11.10728676,      -9.615963317,      -10.07000469,      -10.58210634,       -12.5854818,      -5.058121994,      0.1367680993,     -0.4543960664,                 0,                 0,                 0,     -0.1140271592,      0.2249791386,     -0.4178105855,                 0,      -3.322383426,      0.7938656925
          0,           0,        6226,      -11.10762018,      -9.616332098,      -10.07036331,      -10.58246928,      -12.58586174,      -5.058180392,        0.13676832,     -0.4544086735,                 0,                 0,                 0,     -0.1140283844,       0.224981879,     -0.4178228931,                 0,      -3.322470245,      0.7938656925
          0,           0,        6227,      -11.10795362,      -9.616700902,      -10.07072201,      -10.58283235,      -12.58624179,      -5.058238829,      0.1367685403,     -0.4544212701,                 0,                 0,                 0,     -0.1140296087,      0.2249846171,     -0.4178351905,                 0,      -3.322556993,      0.7938656925
          0,           0,        6228,      -11.10828708,      -9.617069728,      -10.07108079,      -10.58319552,      -12.58662194,      -5.058297305,      0.1367687605,     -0.4544338564,                 0,                 0,                 0,     -0.1140308321,      0.2249873528,     -0.4178474778,                 0,      -3.322643671,      0.7938656925
          0,           0,        6229,      -11.10862058,      -9.617438575,      -10.07143964,      -10.58355882,      -12.58700219,      -5.058355821,      0.1367689803,     -0.4544464323,                 0,                 0,                 0,     -0.1140320545,      0.2249900862,      -0.417859755,                 0,      -3.322730279,      0.7938656925
          0,           0,        6230,       -11.1089541,      -9.617807444,      -10.07179857,      -10.58392224,      -12.58738253,      -5.058414375,         0.1367692,     -0.4544589978,                 0,                 0,                 0,     -0.1140332761,      0.2249928173,     -0.4178720222,                 0,      -3.322816817,      0.7938656925
          0,           0,        6231,      -11.10928764,      -9.618176334,      -10.07215757,      -10.58428578,      -12.58776296,      -5.058472968,      0.1367694194,      -0.454471553,                 0,                 0,                 0,     -0.1140344967,      0.2249955461,     -0.4178842792,                 0,      -3.322903285,      0.7938656925
          0,           0,        6232,      -11.10962123,      -9.618545245,      -10.07251664,      -10.58464945,      -12.58814348,      -5.058531601,      0.1367696385,     -0.4544840978,                 0,                 0,                 0,     -0.1140357164,      0.2249982726,     -0.4178965261,                 0,      -3.322989684,      0.7938656925
          0,           0,        6233,      -11.10995484,      -9.618914174,      -10.07287578,      -10.58501325,      -12.58852409,      -5.058590271,      0.1367698574,     -0.4544966324,                 0,                 0,                 0,     -0.1140369352,      0.2250009968,      -0.417908763,                 0,      -3.323076012,      0.7938656925
          0,           0,        6234,      -11.11028851,      -9.619283122,        -10.073235,      -10.58537719,      -12.58890477,       -5.05864898,      0.1367700761,     -0.4545091566,                 0,                 0,                 0,     -0.1140381531,      0.2250037186,     -0.4179209898,                 0,      -3.323162271,      0.7938656925
          0,           0,        6235,       -11.1106222,      -9.619652089,      -10.07359428,      -10.58574124,      -12.58928549,       -5.05870773,      0.1367702945,     -0.4545216705,                 0,                 0,                 0,     -0.1140393701,      0.2250064382,     -0.4179332066,                 0,      -3.323248459,      0.7938656925
          0,           0,        6236,      -11.11095594,      -9.620021073,      -10.07395363,      -10.58610543,      -12.58966628,      -5.058766518,      0.1367705127,     -0.4545341741,                 0,                 0,                 0,     -0.1140405862,      0.2250091554,     -0.4179454133,                 0,      -3.323334579,      0.7938656925
          0,           0,        6237,      -11.11128971,      -9.620390074,      -10.07431303,      -10.58646975,      -12.59004715,      -5.058825345,      0.1367707306,     -0.4545466674,                 0,                 0,                 0,     -0.1140418013,      0.2250118704,       -0.41795761,                 0,      -3.323420629,      0.7938656925
          0,           0,        6238,      -11.11162352,      -9.620759091,       -10.0746725,      -10.58683419,      -12.59042808,      -5.058884209,      0.1367709483,     -0.4545591505,                 0,                 0,                 0,     -0.1140430156,      0.2250145831,     -0.4179697967,                 0,      -3.323506609,      0.7938656925
          0,           0,        6239,      -11.11195738,      -9.621128122,      -10.07503202,      -10.58719877,      -12.59080904,       -5.05894311,      0.1367711657,     -0.4545716233,                 0,                 0,                 0,      -0.114044229,      0.2250172934,     -0.4179819734,                 0,       -3.32359252,      0.7938656925
          0,           0,        6240,      -11.11229127,      -9.621497167,       -10.0753916,      -10.58756346,      -12.59119005,      -5.059002047,      0.1367713829,     -0.4545840858,                 0,                 0,                 0,     -0.1140454415,      0.2250200015,     -0.4179941401,                 0,      -3.323678362,      0.7938656925
          0,           0,        6241,       -11.1126252,      -9.621866225,      -10.07575123,      -10.58792827,      -12.59157112,       -5.05906103,      0.1367715998,     -0.4545965381,                 0,                 0,                 0,      -0.114046653,      0.2250227073,     -0.4180062968,                 0,      -3.323764135,      0.7938656925
          0,           0,        6242,      -11.11295917,      -9.622235295,       -10.0761109,      -10.58829321,      -12.59195222,       -5.05912004,      0.1367718165,     -0.4546089802,                 0,                 0,                 0,     -0.1140478637,      0.2250254108,     -0.4180184436,                 0,      -3.323849839,      0.7938656925
          0,           0,        6243,      -11.11329318,      -9.622604376,      -10.07647061,      -10.58865827,      -12.59233336,       -5.05917909,      0.1367720329,     -0.4546214121,                 0,                 0,                 0,     -0.1140490735,       0.225028112,     -0.4180305804,                 0,      -3.323935473,      0.7938656925
          0,           0,        6244,      -11.11362723,      -9.622973466,      -10.07683036,      -10.58902344,      -12.59271452,      -5.059238175,      0.1367722491,     -0.4546338337,                 0,                 0,                 0,     -0.1140502824,      0.2250308109,     -0.4180427072,                 0,      -3.324021039,      0.7938656925
          0,           0,        6245,      -11.11396132,      -9.623342565,      -10.07719014,      -10.58938874,      -12.59309571,      -5.059297299,      0.1367724651,     -0.4546462452,                 0,                 0,                 0,     -0.1140514904,      0.2250335076,     -0.4180548241,                 0,      -3.324106536,      0.7938656925
          0,           0,        6246,      -11.11429545,       -9.62371167,      -10.07754995,      -10.58975415,      -12.59347692,      -5.059356462,      0.1367726808,     -0.4546586465,                 0,                 0,                 0,     -0.1140526975,      0.2250362019,     -0.4180669311,                 0,      -3.324191964,      0.7938656925
          0,           0,        6247,      -11.11462962,      -9.624080782,      -10.07790978,      -10.59011967,      -12.59385814,      -5.059415663,      0.1367728963,     -0.4546710376,                 0,                 0,                 0,     -0.1140539037,       0.225038894,     -0.4180790281,                 0,      -3.324277324,      0.7938656925
          0,           0,        6248,      -11.11496384,      -9.624449899,      -10.07826963,      -10.59048531,      -12.59423938,      -5.059474904,      0.1367731115,     -0.4546834185,                 0,                 0,                 0,      -0.114055109,      0.2250415838,     -0.4180911153,                 0,      -3.324362615,      0.7938656925
          0,           0,        6249,      -11.11529808,       -9.62481902,       -10.0786295,      -10.59085104,      -12.59462061,      -5.059534184,      0.1367733264,     -0.4546957893,                 0,                 0,                 0,     -0.1140563134,      0.2250442713,     -0.4181031925,                 0,      -3.324447837,      0.7938656925
          0,           0,        6250,      -11.11563237,      -9.625188143,      -10.07898938,      -10.59121689,      -12.59500185,      -5.059593503,      0.1367735412,     -0.4547081499,                 0,                 0,                 0,      -0.114057517,      0.2250469566,     -0.4181152599,                 0,      -3.324532991,      0.7938656925
          0,           0,        6251,       -11.1159667,      -9.625557269,      -10.07934926,      -10.59158284,      -12.59538305,      -5.059652861,      0.1367737556,     -0.4547205005,                 0,                 0,                 0,     -0.1140587197,      0.2250496396,     -0.4181273173,                 0,      -3.324618077,      0.7938656925
          0,           0,        6252,      -11.11630106,      -9.625926394,      -10.07970914,      -10.59194889,      -12.59576422,      -5.059712259,      0.1367739699,     -0.4547328408,                 0,                 0,                 0,     -0.1140599214,      0.2250523203,     -0.4181393649,                 0,      -3.324703094,      0.7938656925
          0,           0,        6253,      -11.11663547,       -9.62629552,      -10.08006902,      -10.59231504,      -12.59614535,      -5.059771695,      0.1367741839,     -0.4547451711,                 0,                 0,                 0,     -0.1140611223,      0.2250549988,     -0.4181514027,                 0,      -3.324788043,      0.7938656925
          0,           0,        6254,      -11.11696991,      -9.626664645,      -10.08042888,      -10.59268128,      -12.59652645,      -5.059831171,      0.1367743976,     -0.4547574913,                 0,                 0,                 0,     -0.1140623224,       0.225057675,     -0.4181634306,                 0,      -3.324872924,      0.7938656925
          0,           0,        6255,      -11.11730439,      -9.627033768,      -10.08078874,      -10.59304762,       -12.5969075,      -5.059890685,      0.1367746111,     -0.4547698013,                 0,                 0,                 0,     -0.1140635215,      0.2250603489,     -0.4181754486,                 0,      -3.324957736,      0.7938656925
          0,           0,        6256,      -11.11763891,      -9.627402888,      -10.08114857,      -10.59341404,      -12.59728851,      -5.059950239,      0.1367748244,     -0.4547821013,                 0,                 0,                 0,     -0.1140647198,      0.2250630206,     -0.4181874568,                 0,      -3.325042481,      0.7938656925
          0,           0,        6257,      -11.11797346,      -9.627772005,      -10.08150837,      -10.59378057,      -12.59766946,      -5.060009833,      0.1367750374,     -0.4547943912,                 0,                 0,                 0,     -0.1140659171,        0.22506569,     -0.4181994552,                 0,      -3.325127157,      0.7938656925
          0,           0,        6258,      -11.11830806,      -9.628141117,      -10.08186815,      -10.59414717,      -12.59805035,      -5.060069466,      0.1367752502,     -0.4548066711,                 0,                 0,                 0,     -0.1140671137,      0.2250683572,     -0.4182114438,                 0,      -3.325211766,      0.7938656925
          0,           0,        6259,      -11.11864269,      -9.628510223,      -10.08222789,      -10.59451386,      -12.59843119,      -5.060129133,      0.1367754627,     -0.4548189409,                 0,                 0,                 0,     -0.1140683093,      0.2250710221,     -0.4182234226,                 0,      -3.325296306,      0.7938656925
          0,           0,        6260,      -11.11897735,      -9.628879323,      -10.08258759,      -10.59488062,      -12.59881197,      -5.060188836,       0.136775675,     -0.4548312006,                 0,                 0,                 0,      -0.114069504,      0.2250736848,     -0.4182353916,                 0,      -3.325380779,      0.7938656925
          0,           0,        6261,      -11.11931205,      -9.629248415,      -10.08294724,      -10.59524746,      -12.59919268,      -5.060248579,       0.136775887,     -0.4548434503,                 0,                 0,                 0,     -0.1140706979,      0.2250763452,     -0.4182473508,                 0,      -3.325465184,      0.7938656925
          0,           0,        6262,      -11.11964678,        -9.6296175,      -10.08330685,      -10.59561437,      -12.59957331,      -5.060308355,      0.1367760988,       -0.45485569,                 0,                 0,                 0,     -0.1140718909,      0.2250790034,     -0.4182593002,                 0,      -3.325549522,      0.7938656925
          0,           0,        6263,      -11.11998155,      -9.629986576,       -10.0836664,      -10.59598133,      -12.59995386,      -5.060368166,      0.1367763104,     -0.4548679197,                 0,                 0,                 0,     -0.1140730831,      0.2250816593,     -0.4182712398,                 0,      -3.325633792,      0.7938656925
          0,           0,        6264,      -11.12031635,      -9.630355643,      -10.08402588,      -10.59634838,      -12.60033433,      -5.060428015,      0.1367765217,     -0.4548801393,                 0,                 0,                 0,     -0.1140742744,       0.225084313,     -0.4182831697,                 0,      -3.325717994,      0.7938656925
          0,           0,        6265,      -11.12065118,        -9.6307247,      -10.08438531,      -10.59671546,      -12.60071471,        -5.0604879,      0.1367767327,      -0.454892349,                 0,                 0,                 0,     -0.1140754648,      0.2250869644,     -0.4182950899,                 0,      -3.325802129,      0.7938656925
          0,           0,        6266,      -11.12098603,      -9.631093748,      -10.08474466,      -10.59708261,      -12.60109498,      -5.060547823,      0.1367769436,     -0.4549045486,                 0,                 0,                 0,     -0.1140766543,      0.2250896136,     -0.4183070003,                 0,      -3.325886196,      0.7938656925
          0,           0,        6267,      -11.12132092,      -9.631462785,      -10.08510394,       -10.5974498,      -12.60147516,      -5.060607783,      0.1367771542,     -0.4549167383,                 0,                 0,                 0,      -0.114077843,      0.2250922606,      -0.418318901,                 0,      -3.325970197,      0.7938656925
          0,           0,        6268,      -11.12165583,      -9.631831811,      -10.08546314,      -10.59781703,      -12.60185524,      -5.060667778,      0.1367773645,      -0.454928918,                 0,                 0,                 0,     -0.1140790308,      0.2250949053,     -0.4183307919,                 0,       -3.32605413,      0.7938656925
          0,           0,        6269,      -11.12199077,      -9.632200826,      -10.08582226,      -10.59818431,       -12.6022352,      -5.060727811,      0.1367775746,     -0.4549410878,                 0,                 0,                 0,     -0.1140802177,      0.2250975478,     -0.4183426732,                 0,      -3.326137995,      0.7938656925
          0,           0,        6270,      -11.12232573,       -9.63256983,      -10.08618129,      -10.59855161,      -12.60261507,      -5.060787878,      0.1367777844,     -0.4549532475,                 0,                 0,                 0,     -0.1140814038,      0.2251001881,     -0.4183545447,                 0,      -3.326221794,      0.7938656925
          0,           0,        6271,       -11.1226607,      -9.632938823,      -10.08654022,      -10.59891894,      -12.60299483,      -5.060847978,       0.136777994,     -0.4549653974,                 0,                 0,                 0,      -0.114082589,      0.2251028262,     -0.4183664065,                 0,      -3.326305526,      0.7938656925
          0,           0,        6272,       -11.1229957,      -9.633307804,      -10.08689907,      -10.59928629,      -12.60337448,      -5.060908113,      0.1367782034,     -0.4549775373,                 0,                 0,                 0,     -0.1140837733,       0.225105462,     -0.4183782587,                 0,       -3.32638919,      0.7938656925
          0,           0,        6273,      -11.12333071,      -9.633676774,      -10.08725781,      -10.59965367,      -12.60375403,      -5.060968283,      0.1367784125,     -0.4549896673,                 0,                 0,                 0,     -0.1140849568,      0.2251080956,     -0.4183901012,                 0,      -3.326472788,      0.7938656925
          0,           0,        6274,      -11.12366574,      -9.634045732,      -10.08761645,      -10.60002105,      -12.60413345,      -5.061028488,      0.1367786214,     -0.4550017873,                 0,                 0,                 0,     -0.1140861395,      0.2251107269,      -0.418401934,                 0,      -3.326556319,      0.7938656925
          0,           0,        6275,      -11.12400077,      -9.634414678,      -10.08797499,      -10.60038844,      -12.60451275,      -5.061088731,        0.13677883,     -0.4550138975,                 0,                 0,                 0,     -0.1140873212,      0.2251133561,     -0.4184137571,                 0,      -3.326639783,      0.7938656925
          0,           0,        6276,      -11.12433582,      -9.634783613,      -10.08833341,      -10.60075584,      -12.60489194,      -5.061149006,      0.1367790384,     -0.4550259977,                 0,                 0,                 0,     -0.1140885021,       0.225115983,     -0.4184255706,                 0,       -3.32672318,      0.7942480791
          0,           0,        6277,      -11.12467088,      -9.635152536,      -10.08869173,      -10.60112324,      -12.60527101,      -5.061209312,      0.1367792466,      -0.455038088,                 0,                 0,                 0,     -0.1140896822,      0.2251186077,     -0.4184373745,                 0,       -3.32680651,      0.7942480791
          0,           0,        6278,      -11.12500595,      -9.635521449,      -10.08904993,      -10.60149062,      -12.60564995,      -5.061269659,      0.1367794545,     -0.4550501685,                 0,                 0,                 0,     -0.1140908614,      0.2251212302,     -0.4184491687,                 0,      -3.326889774,      0.7942480791
          0,           0,        6279,      -11.12534103,      -9.635890351,      -10.08940801,        -10.601858,      -12.60602878,      -5.061330043,      0.1367796622,     -0.4550622391,                 0,                 0,                 0,     -0.1140920397,      0.2251238504,     -0.4184609532,                 0,      -3.326972971,      0.7942480791
          0,           0,        6280,       -11.1256761,      -9.636259243,      -10.08976598,      -10.60222536,      -12.60640747,      -5.061390456,      0.1367798696,     -0.4550742998,                 0,                 0,                 0,     -0.1140932172,      0.2251264685,     -0.4184727282,                 0,      -3.327056102,      0.7942480791
          0,           0,        6281,      -11.12601117,      -9.636628124,      -10.09012382,       -10.6025927,      -12.60678604,      -5.061450902,      0.1367800768,     -0.4550863506,                 0,                 0,                 0,     -0.1140943938,      0.2251290843,     -0.4184844935,                 0,      -3.327139166,      0.7942480791
          0,           0,        6282,      -11.12634625,      -9.636996996,      -10.09048154,      -10.60296001,      -12.60716448,      -5.061511385,      0.1367802837,     -0.4550983916,                 0,                 0,                 0,     -0.1140955696,      0.2251316979,     -0.4184962492,                 0,      -3.327222164,      0.7935948526
          0,           0,        6283,      -11.12668131,      -9.637365861,      -10.09083914,      -10.60332728,      -12.60754279,      -5.061571899,      0.1367804904,     -0.4551104227,                 0,                 0,                 0,     -0.1140967445,      0.2251343094,     -0.4185079953,                 0,      -3.327305096,      0.7935948526
          0,           0,        6284,      -11.12701637,      -9.637734716,      -10.09119661,      -10.60369453,      -12.60792097,      -5.061632445,      0.1367806969,      -0.455122444,                 0,                 0,                 0,     -0.1140979185,      0.2251369186,     -0.4185197318,                 0,      -3.327387961,      0.7935948526
          0,           0,        6285,      -11.12735142,      -9.638103564,      -10.09155396,      -10.60406173,      -12.60829901,      -5.061693024,      0.1367809031,     -0.4551344554,                 0,                 0,                 0,     -0.1140990917,      0.2251395256,     -0.4185314588,                 0,      -3.327470759,      0.7935948526
          0,           0,        6286,      -11.12768647,      -9.638472403,      -10.09191118,       -10.6044289,      -12.60867694,      -5.061753636,      0.1367811091,      -0.455146457,                 0,                 0,                 0,      -0.114100264,      0.2251421304,     -0.4185431761,                 0,      -3.327553492,      0.7935948526
          0,           0,        6287,      -11.12802149,      -9.638841236,      -10.09226828,      -10.60479601,      -12.60905472,      -5.061814288,      0.1367813148,     -0.4551584488,                 0,                 0,                 0,     -0.1141014355,       0.225144733,     -0.4185548839,                 0,      -3.327636158,      0.7935948526
          0,           0,        6288,       -11.1283565,      -9.639210063,      -10.09262525,      -10.60516307,      -12.60943238,       -5.06187497,      0.1367815203,     -0.4551704308,                 0,                 0,                 0,     -0.1141026061,      0.2251473334,     -0.4185665821,                 0,      -3.327718758,      0.7935948526
          0,           0,        6289,       -11.1286915,      -9.639578884,      -10.09298209,      -10.60553007,       -12.6098099,      -5.061935682,      0.1367817256,     -0.4551824029,                 0,                 0,                 0,     -0.1141037759,      0.2251499316,     -0.4185782707,                 0,      -3.327801291,      0.7935948526
          0,           0,        6290,      -11.12902646,      -9.639947701,      -10.09333881,        -10.605897,      -12.61018729,      -5.061996429,      0.1367819306,     -0.4551943653,                 0,                 0,                 0,     -0.1141049448,      0.2251525276,     -0.4185899498,                 0,      -3.327883759,      0.7935948526
          0,           0,        6291,      -11.12936141,      -9.640316513,       -10.0936954,      -10.60626386,      -12.61056454,      -5.062057209,      0.1367821354,     -0.4552063179,                 0,                 0,                 0,     -0.1141061129,      0.2251551214,     -0.4186016193,                 0,      -3.327966161,      0.7935948526
          0,           0,        6292,      -11.12969631,      -9.640685322,      -10.09405186,      -10.60663064,      -12.61094166,      -5.062118023,      0.1367823399,     -0.4552182606,                 0,                 0,                 0,     -0.1141072801,       0.225157713,     -0.4186132793,                 0,      -3.328048496,      0.7935948526
          0,           0,        6293,      -11.13003118,      -9.641054128,      -10.09440821,      -10.60699733,      -12.61131866,       -5.06217887,      0.1367825442,     -0.4552301936,                 0,                 0,                 0,     -0.1141084464,      0.2251603025,     -0.4186249297,                 0,      -3.328130766,      0.7935948526
          0,           0,        6294,      -11.13036601,      -9.641422932,      -10.09476443,      -10.60736394,      -12.61169552,      -5.062239751,      0.1367827483,     -0.4552421168,                 0,                 0,                 0,     -0.1141096119,      0.2251628897,     -0.4186365706,                 0,      -3.328212969,      0.7935948526
          0,           0,        6295,       -11.1307008,      -9.641791736,      -10.09512053,      -10.60773045,      -12.61207227,      -5.062300664,      0.1367829521,     -0.4552540302,                 0,                 0,                 0,     -0.1141107766,      0.2251654748,      -0.418648202,                 0,      -3.328295107,      0.7935948526
          0,           0,        6296,      -11.13103555,      -9.642160541,      -10.09547651,      -10.60809687,      -12.61244891,      -5.062361609,      0.1367831557,     -0.4552659339,                 0,                 0,                 0,     -0.1141119404,      0.2251680576,     -0.4186598238,                 0,      -3.328377179,      0.7935948526
          0,           0,        6297,      -11.13137026,      -9.642529348,      -10.09583238,       -10.6084632,      -12.61282543,      -5.062422589,      0.1367833591,     -0.4552778278,                 0,                 0,                 0,     -0.1141131033,      0.2251706383,     -0.4186714362,                 0,      -3.328459185,      0.7935948526
          0,           0,        6298,      -11.13170493,      -9.642898157,      -10.09618813,      -10.60882942,      -12.61320185,      -5.062483601,      0.1367835622,     -0.4552897119,                 0,                 0,                 0,     -0.1141142654,      0.2251732168,      -0.418683039,                 0,      -3.328541125,      0.7935948526
          0,           0,        6299,      -11.13203954,      -9.643266971,      -10.09654378,      -10.60919554,      -12.61357816,      -5.062544644,      0.1367837651,     -0.4553015863,                 0,                 0,                 0,     -0.1141154266,      0.2251757931,     -0.4186946323,                 0,      -3.328622999,      0.7935948526
          0,           0,        6300,       -11.1323741,       -9.64363579,      -10.09689931,      -10.60956155,      -12.61395437,      -5.062605714,      0.1367839677,      -0.455313451,                 0,                 0,                 0,     -0.1141165869,      0.2251783672,     -0.4187062161,                 0,      -3.328704808,      0.7935948526
          0,           0,        6301,      -11.13270862,      -9.644004615,      -10.09725474,      -10.60992745,      -12.61433049,      -5.062666818,      0.1367841702,     -0.4553253059,                 0,                 0,                 0,     -0.1141177465,      0.2251809392,     -0.4187177905,                 0,       -3.32878655,      0.7935948526
          0,           0,        6302,      -11.13304307,      -9.644373448,      -10.09761007,      -10.61029323,      -12.61470654,      -5.062727957,      0.1367843723,     -0.4553371511,                 0,                 0,                 0,     -0.1141189051,      0.2251835089,     -0.4187293553,                 0,      -3.328868228,      0.7935948526
          0,           0,        6303,      -11.13337748,      -9.644742291,       -10.0979653,       -10.6106589,      -12.61508256,       -5.06278913,      0.1367845743,     -0.4553489866,                 0,                 0,                 0,     -0.1141200629,      0.2251860765,     -0.4187409107,                 0,      -3.328949839,      0.7935948526
          0,           0,        6304,      -11.13371182,      -9.645111144,      -10.09832044,      -10.61102446,      -12.61545852,      -5.062850333,       0.136784776,     -0.4553608123,                 0,                 0,                 0,     -0.1141212199,       0.225188642,     -0.4187524566,                 0,      -3.329031385,      0.7935948526
          0,           0,        6305,       -11.1340461,      -9.645480008,      -10.09867549,      -10.61138988,      -12.61583444,      -5.062911568,      0.1367849775,     -0.4553726284,                 0,                 0,                 0,     -0.1141223759,      0.2251912052,      -0.418763993,                 0,      -3.329112865,      0.7935948526
          0,           0,        6306,      -11.13438033,      -9.645848885,      -10.09903046,      -10.61175519,      -12.61621032,      -5.062972836,      0.1367851788,     -0.4553844347,                 0,                 0,                 0,     -0.1141235312,      0.2251937663,       -0.41877552,                 0,       -3.32919428,      0.7935948526
          0,           0,        6307,      -11.13471449,      -9.646217777,      -10.09938534,      -10.61212037,      -12.61658617,      -5.063034135,      0.1367853798,     -0.4553962313,                 0,                 0,                 0,     -0.1141246856,      0.2251963252,     -0.4187870375,                 0,      -3.329275629,      0.7935948526
          0,           0,        6308,      -11.13504859,      -9.646586685,      -10.09974015,      -10.61248542,      -12.61696192,      -5.063095466,      0.1367855806,     -0.4554080183,                 0,                 0,                 0,     -0.1141258391,      0.2251988819,     -0.4187985455,                 0,      -3.329356913,      0.7935948526
          0,           0,        6309,      -11.13538263,       -9.64695561,      -10.10009489,      -10.61285035,      -12.61733765,      -5.063156826,      0.1367857811,     -0.4554197955,                 0,                 0,                 0,     -0.1141269917,      0.2252014365,     -0.4188100441,                 0,      -3.329438131,      0.7935948526
          0,           0,        6310,       -11.1357166,      -9.647324553,      -10.10044957,      -10.61321515,      -12.61771337,      -5.063218216,      0.1367859815,     -0.4554315631,                 0,                 0,                 0,     -0.1141281436,      0.2252039889,     -0.4188215333,                 0,      -3.329519284,      0.7935948526
          0,           0,        6311,       -11.1360505,      -9.647693517,      -10.10080418,      -10.61357982,      -12.61808907,      -5.063279638,      0.1367861816,     -0.4554433209,                 0,                 0,                 0,     -0.1141292945,      0.2252065392,      -0.418833013,                 0,      -3.329600372,      0.7935948526
          0,           0,        6312,      -11.13638432,      -9.648062502,      -10.10115874,      -10.61394435,      -12.61846477,      -5.063341088,      0.1367863814,     -0.4554550691,                 0,                 0,                 0,     -0.1141304446,      0.2252090872,     -0.4188444833,                 0,      -3.329681394,      0.7935948526
          0,           0,        6313,      -11.13671808,      -9.648431509,      -10.10151324,      -10.61430875,      -12.61884046,      -5.063402569,      0.1367865811,     -0.4554668077,                 0,                 0,                 0,     -0.1141315939,      0.2252116332,     -0.4188559441,                 0,      -3.329762351,      0.7935948526
          0,           0,        6314,      -11.13705176,      -9.648800541,      -10.10186771,      -10.61467301,      -12.61921613,      -5.063464081,      0.1367867805,     -0.4554785365,                 0,                 0,                 0,     -0.1141327422,      0.2252141769,     -0.4188673956,                 0,      -3.329843242,      0.7935948526
          0,           0,        6315,      -11.13738536,      -9.649169599,      -10.10222213,      -10.61503713,       -12.6195918,       -5.06352562,      0.1367869796,     -0.4554902558,                 0,                 0,                 0,     -0.1141338898,      0.2252167185,     -0.4188788376,                 0,      -3.329924068,      0.7935948526
          0,           0,        6316,      -11.13771889,      -9.649538683,      -10.10257652,      -10.61540112,      -12.61996746,      -5.063587193,      0.1367871786,     -0.4555019653,                 0,                 0,                 0,     -0.1141350364,       0.225219258,     -0.4188902702,                 0,      -3.330004829,      0.7935948526
          0,           0,        6317,      -11.13805233,      -9.649907797,      -10.10293088,      -10.61576497,      -12.62034312,      -5.063648796,      0.1367873773,     -0.4555136652,                 0,                 0,                 0,     -0.1141361822,      0.2252217953,     -0.4189016934,                 0,      -3.330085525,      0.7935948526
          0,           0,        6318,       -11.1383857,      -9.650276941,      -10.10328523,      -10.61612869,      -12.62071879,      -5.063710432,      0.1367875758,     -0.4555253555,                 0,                 0,                 0,     -0.1141373272,      0.2252243304,     -0.4189131072,                 0,      -3.330166155,      0.7935948526
          0,           0,        6319,      -11.13871899,      -9.650646117,      -10.10363956,      -10.61649228,      -12.62109445,      -5.063772103,      0.1367877741,     -0.4555370361,                 0,                 0,                 0,     -0.1141384713,      0.2252268634,     -0.4189245116,                 0,       -3.33024672,      0.7935948526
          0,           0,        6320,       -11.1390522,      -9.651015327,      -10.10399387,      -10.61685573,      -12.62147012,      -5.063833802,      0.1367879722,     -0.4555487071,                 0,                 0,                 0,     -0.1141396145,      0.2252293942,     -0.4189359066,                 0,       -3.33032722,      0.7935948526
          0,           0,        6321,      -11.13938532,      -9.651384571,      -10.10434819,      -10.61721905,       -12.6218458,      -5.063895526,        0.13678817,     -0.4555603685,                 0,                 0,                 0,     -0.1141407569,      0.2252319229,     -0.4189472922,                 0,      -3.330407655,      0.7935948526
          0,           0,        6322,      -11.13971837,      -9.651753852,      -10.10470251,      -10.61758224,      -12.62222151,      -5.063957287,      0.1367883676,     -0.4555720202,                 0,                 0,                 0,     -0.1141418984,      0.2252344495,     -0.4189586685,                 0,      -3.330488025,      0.7935948526
          0,           0,        6323,      -11.14005133,       -9.65212317,      -10.10505684,      -10.61794529,      -12.62259724,      -5.064019079,       0.136788565,     -0.4555836623,                 0,                 0,                 0,      -0.114143039,      0.2252369739,     -0.4189700353,                 0,       -3.33056833,      0.7935948526
          0,           0,        6324,      -11.14038421,      -9.652492528,      -10.10541119,      -10.61830823,      -12.62297298,      -5.064080903,      0.1367887621,     -0.4555952948,                 0,                 0,                 0,     -0.1141441788,      0.2252394961,     -0.4189813928,                 0,      -3.330648569,      0.7935948526
